job_id,job_title,company,location,work_mode,job_category,job_description,required_skills,soft_skills,tools_mentioned,internship_duration,date_posted,source_platform,clean_description,extracted_skills,extracted_technical_skills,extracted_tools,extracted_soft_skills,skill_flag_aws,skill_flag_adobe_illustrator,skill_flag_adobe_photoshop,skill_flag_adobe_premiere_pro,skill_flag_agile,skill_flag_azure,skill_flag_blender,skill_flag_c#,skill_flag_c++,skill_flag_crm,skill_flag_docker,skill_flag_erp,skill_flag_excel,skill_flag_expressjs,skill_flag_figma,skill_flag_firebase,skill_flag_flutter,skill_flag_git,skill_flag_github,skill_flag_google_cloud,skill_flag_google_data_studio,skill_flag_html_css,skill_flag_it_documentation,skill_flag_java,skill_flag_javascript,skill_flag_linux,skill_flag_looker,skill_flag_mongodb,skill_flag_mysql,skill_flag_nlp,skill_flag_nodejs,skill_flag_numpy,skill_flag_oop,skill_flag_php,skill_flag_postgresql,skill_flag_power_bi,skill_flag_pytorch,skill_flag_python,skill_flag_r,skill_flag_rest_api,skill_flag_react,skill_flag_react_native,skill_flag_sql,skill_flag_sqlite,skill_flag_tableau,skill_flag_tensorflow,skill_flag_typescript,skill_flag_uat,skill_flag_ui_ux_design,skill_flag_unity,skill_flag_analytical_thinking,skill_flag_business_process,skill_flag_communication,skill_flag_computer_vision,skill_flag_cybersecurity,skill_flag_dashboard,skill_flag_data_cleaning,skill_flag_data_visualization,skill_flag_deep_learning,skill_flag_documentation,skill_flag_firewall,skill_flag_game_development,skill_flag_incident_response,skill_flag_machine_learning,skill_flag_motion_graphics,skill_flag_networking,skill_flag_pandas,skill_flag_presentation,skill_flag_problem_solving,skill_flag_prototyping,skill_flag_reporting,skill_flag_requirements_analysis,skill_flag_scikit_learn,skill_flag_software_testing,skill_flag_stakeholder_management,skill_flag_statistics,skill_flag_system_analysis,skill_flag_teamwork,skill_flag_troubleshooting,skill_flag_video_editing,skill_flag_vulnerability_assessment,skill_flag_wireframing
J086,Web Developer Intern,EduPortal,Remote Malaysia,Remote,Software Engineering Intern,"Build student portal pages with HTML, CSS, JavaScript, React, and connect frontend forms to REST API services.",HTML/CSS; JavaScript; React; REST API; GitHub,communication; teamwork; problem solving,GitHub,4 months,2026-04-29,Company Careers,build student portal pages with html css javascript react and connect frontend forms to rest api services,GitHub; HTML/CSS; JavaScript; REST API; React; communication; problem solving; teamwork,GitHub; HTML/CSS; JavaScript; REST API; React,GitHub; React,communication; problem solving; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
J087,Data Analyst Intern,TalentGrid,Kuala Lumpur,Hybrid,Data Analyst Intern,"Clean HR datasets, write SQL queries, build Tableau dashboards, and prepare weekly reporting for recruitment operations.",SQL; Tableau; data cleaning; reporting; dashboard,communication; analytical thinking; documentation,Tableau; Excel,3 months,2026-04-28,Indeed,clean hr datasets write sql queries build tableau dashboards and prepare weekly reporting for recruitment operations,Excel; SQL; Tableau; analytical thinking; communication; dashboard; data cleaning; documentation; reporting,Excel; SQL; Tableau; dashboard; data cleaning; reporting,Excel; Tableau,analytical thinking; communication; documentation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J088,Business Analyst Intern,ClinicSoft,Penang,On-site,Business Analyst Intern,"Gather healthcare software requirements, map business process flows, coordinate UAT, and present Power BI dashboard findings.",requirements analysis; business process; UAT; Power BI; dashboard,stakeholder management; presentation; communication,Power BI; Excel,4 months,2026-04-27,LinkedIn,gather healthcare software requirements map business process flows coordinate uat and present power bi dashboard findings,Excel; Power BI; UAT; business process; communication; dashboard; presentation; requirements analysis; stakeholder management,Excel; Power BI; UAT; business process; dashboard; requirements analysis,Excel; Power BI,communication; presentation; stakeholder management,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
J089,Product Analyst Intern,MealGo,Kuala Lumpur,Hybrid,Product Analyst Intern,"Analyze app funnels, user behavior, A B test results, SQL metrics, and dashboard insights for product roadmap decisions.",SQL; dashboard; reporting; data visualization; statistics,communication; analytical thinking; presentation,Looker; Excel,6 months,2026-04-26,Wellfound,analyze app funnels user behavior a b test results sql metrics and dashboard insights for product roadmap decisions,Excel; Looker; SQL; analytical thinking; communication; dashboard; data visualization; presentation; reporting; statistics,Excel; Looker; SQL; dashboard; data visualization; reporting; statistics,Excel; Looker,analytical thinking; communication; presentation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
J090,Data Science Intern,SmartPrice,Remote Malaysia,Remote,Data Science Intern,"Build price prediction notebooks, clean product data, use Python and scikit-learn, and explain model evaluation results.",Python; scikit-learn; data cleaning; machine learning; statistics,documentation; analytical thinking; communication,scikit-learn; pandas,6 months,2026-04-25,Company Careers,build price prediction notebooks clean product data use python and scikit learn and explain model evaluation results,Python; analytical thinking; communication; data cleaning; documentation; machine learning; pandas; scikit-learn; statistics,Python; data cleaning; machine learning; pandas; scikit-learn; statistics,pandas; scikit-learn,analytical thinking; communication; documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
J091,AI Research Intern,VoiceSense,Kuala Lumpur,Hybrid,AI / Machine Learning Intern,"Research speech and NLP models, prepare Python experiments, compare deep learning outputs, and document model evaluation.",Python; NLP; deep learning; TensorFlow; machine learning,documentation; problem solving; presentation,TensorFlow,6 months,2026-04-24,LinkedIn,research speech and nlp models prepare python experiments compare deep learning outputs and document model evaluation,NLP; Python; TensorFlow; deep learning; documentation; machine learning; presentation; problem solving,NLP; Python; TensorFlow; deep learning; machine learning,TensorFlow,documentation; presentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
J092,Information Systems Intern,CampusERP,Remote Malaysia,Remote,Information Systems Intern,"Support ERP module testing, collect student services requirements, document workflows, and assist UAT with internal users.",ERP; requirements analysis; UAT; business process; IT documentation,communication; documentation; stakeholder management,ERP; Excel,5 months,2026-04-23,Handshake,support erp module testing collect student services requirements document workflows and assist uat with internal users,ERP; Excel; IT documentation; UAT; business process; communication; documentation; requirements analysis; stakeholder management,ERP; Excel; IT documentation; UAT; business process; requirements analysis,Excel,communication; documentation; stakeholder management,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
J093,UI UX Research Intern,ShopVista,Petaling Jaya,Hybrid,Multimedia / UIUX Intern,"Conduct usability review, create Figma prototypes, prepare wireframes, and present user experience recommendations.",UI/UX design; Figma; wireframing; prototyping; presentation,communication; analytical thinking; stakeholder management,Figma,4 months,2026-04-22,LinkedIn,conduct usability review create figma prototypes prepare wireframes and present user experience recommendations,Figma; UI/UX design; analytical thinking; communication; presentation; prototyping; stakeholder management; wireframing,Figma; UI/UX design; prototyping; wireframing,Figma,analytical thinking; communication; presentation; stakeholder management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
J094,Cybersecurity Awareness Intern,PhishGuard,Kuala Lumpur,Hybrid,Cybersecurity / IT Intern,"Prepare security awareness content, document phishing examples, support incident response simulations, and review cybersecurity reports.",cybersecurity; incident response; documentation; presentation,communication; documentation; problem solving,Excel; Linux,3 months,2026-04-21,Company Careers,prepare security awareness content document phishing examples support incident response simulations and review cybersecurity reports,Excel; Linux; communication; cybersecurity; documentation; incident response; presentation; problem solving; reporting,Excel; Linux; cybersecurity; incident response; reporting,Excel; Linux,communication; documentation; presentation; problem solving,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
J095,Junior Software Developer Intern,GreenCode,Selangor,On-site,Software Engineering Intern,"Maintain internal web apps, fix bugs in JavaScript and PHP, write SQL queries, use Git, and document software changes.",JavaScript; PHP; SQL; Git; REST API,problem solving; documentation; teamwork,Git; MySQL,4 months,2026-04-20,Indeed,maintain internal web apps fix bugs in javascript and php write sql queries use git and document software changes,Git; JavaScript; MySQL; PHP; REST API; SQL; documentation; problem solving; teamwork,Git; JavaScript; MySQL; PHP; REST API; SQL,Git; MySQL,documentation; problem solving; teamwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
